STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,INTPTLAT10,INTPTLON10,State,COUNTY,HH_COUNT,OHU_OWN,OHU_RENT,PERC_OWN,PERC_RENT,MHI,MED_VAL,HOUSINGCOS,MCR_ANNUAL,MSMOC_TOT_,TAX_RET,Avg_TransC,REtaxperow,DISP_INC,energy_cos,REtax_ACS,AVG_TTL,LOCALNAME,Shape_Area,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,state_2,county_2,ST_FIPS,CTY_FIPS,URL,shape_ar_1,SHAPE_LEN
36,085,022600,36085022600,+40.5395206,-074.2308124,New York,Richmond County,2627,1914,502,0.79221854305,0.20778145695,77240.00000000000,520900.00000000000,25554.59600000000,10344.00000000000,29544.00000000000,3746.68205540000,10958.37865600000,3616.32623025000,28500.20279930000,2649.57090744000,3439,9577.25163723000,Rossville-Charleston,0.00086937702,10309,0,Staten Island,33114.00000000,215835793.51709399,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,022600,36085022600,+40.5395206,-074.2308124,New York,Richmond County,2627,1914,502,0.79221854305,0.20778145695,77240.00000000000,520900.00000000000,25554.59600000000,10344.00000000000,29544.00000000000,3746.68205540000,10958.37865600000,3616.32623025000,28500.20279930000,2649.57090744000,3439,9577.25163723000,Rossville-Charleston,0.00086937702,10307,0,Staten Island,14096.00000000,46028382.62976020,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,023100,36085023100,+40.6301244,-074.1563206,New York,Richmond County,1429,900,430,0.67669172932,0.32330827068,51912.00000000000,342000.00000000000,19478.07520000000,12048.00000000000,23028.00000000000,2376.79783394000,7364.98385280000,1683.66929478000,18536.26185260000,2464.17006504000,2128,4068.50902957000,Mariners Harbor,0.00006310182,10303,0,Staten Island,27048.00000000,81629773.51743691,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,023900,36085023900,+40.6295397,-074.1493305,New York,Richmond County,1008,756,211,0.78179937952,0.21820062048,66189.00000000000,386200.00000000000,22431.44980000000,11652.00000000000,25440.00000000000,1193.59410349000,9390.52466160000,1006.56523677000,26717.74243520000,2461.84004268000,1888,5187.44306053000,Mariners Harbor,0.00005616886,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,023900,36085023900,+40.6295397,-074.1493305,New York,Richmond County,1008,756,211,0.78179937952,0.21820062048,66189.00000000000,386200.00000000000,22431.44980000000,11652.00000000000,25440.00000000000,1193.59410349000,9390.52466160000,1006.56523677000,26717.74243520000,2461.84004268000,1888,5187.44306053000,Mariners Harbor,0.00005616886,10303,0,Staten Island,27048.00000000,81629773.51743691,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,023900,36085023900,+40.6295397,-074.1493305,New York,Richmond County,1008,756,211,0.78179937952,0.21820062048,66189.00000000000,386200.00000000000,22431.44980000000,11652.00000000000,25440.00000000000,1193.59410349000,9390.52466160000,1006.56523677000,26717.74243520000,2461.84004268000,1888,5187.44306053000,Mariners Harbor,0.00005616886,10302,0,Staten Island,18123.00000000,29555323.02337470,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,024700,36085024700,+40.6275086,-074.1417975,New York,Richmond County,948,621,341,0.64553014553,0.35446985447,62679.00000000000,389500.00000000000,18520.74010000000,11580.00000000000,22332.00000000000,1073.51328056000,8892.54551760000,1312.71133027000,27279.22025040000,2076.77590080000,2250,5909.71823122000,Port Richmond,0.00005153964,10303,0,Staten Island,27048.00000000,81629773.51743691,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,024700,36085024700,+40.6275086,-074.1417975,New York,Richmond County,948,621,341,0.64553014553,0.35446985447,62679.00000000000,389500.00000000000,18520.74010000000,11580.00000000000,22332.00000000000,1073.51328056000,8892.54551760000,1312.71133027000,27279.22025040000,2076.77590080000,2250,5909.71823122000,Port Richmond,0.00005153964,10302,0,Staten Island,18123.00000000,29555323.02337470,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,024800,36085024800,+40.5174917,-074.2434387,New York,Richmond County,1634,1137,476,0.70489770614,0.29510229386,88413.00000000000,550100.00000000000,25326.68070000000,11412.00000000000,31152.00000000000,2033.67909205000,12543.54132720000,3704.47684345000,35928.97304270000,2516.15273088000,3074,12097.65219930000,Tottenville,0.00018515405,10309,0,Staten Island,33114.00000000,215835793.51709399,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,024800,36085024800,+40.5174917,-074.2434387,New York,Richmond County,1634,1137,476,0.70489770614,0.29510229386,88413.00000000000,550100.00000000000,25326.68070000000,11412.00000000000,31152.00000000000,2033.67909205000,12543.54132720000,3704.47684345000,35928.97304270000,2516.15273088000,3074,12097.65219930000,Tottenville,0.00018515405,10307,0,Staten Island,14096.00000000,46028382.62976020,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,025100,36085025100,+40.6180408,-074.1460331,New York,Richmond County,2103,1728,430,0.80074142725,0.19925857275,77660.00000000000,456300.00000000000,17315.53290000000,12636.00000000000,18480.00000000000,2494.22222136000,11017.96590400000,1537.57050868000,38315.01736970000,2571.26011092000,2943,8440.22371541000,Westerleigh,0.00012508297,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,025100,36085025100,+40.6180408,-074.1460331,New York,Richmond County,2103,1728,430,0.80074142725,0.19925857275,77660.00000000000,456300.00000000000,17315.53290000000,12636.00000000000,18480.00000000000,2494.22222136000,11017.96590400000,1537.57050868000,38315.01736970000,2571.26011092000,2943,8440.22371541000,Westerleigh,0.00012508297,10302,0,Staten Island,18123.00000000,29555323.02337470,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,027301,36085027301,+40.6000805,-074.1528720,New York,Richmond County,1489,1215,294,0.80516898608,0.19483101392,83505.00000000000,376200.00000000000,18470.31410000000,12876.00000000000,19824.00000000000,1945.74159602000,11847.22177200000,1952.53529638000,41092.94632890000,2423.88289752000,2267,9670.63490161000,Willowbrook,0.00032363609,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,027302,36085027302,+40.5955580,-074.1387317,New York,Richmond County,1205,993,275,0.78312302839,0.21687697161,91310.00000000000,527900.00000000000,19761.01890000000,12384.00000000000,21804.00000000000,1340.11341713000,12954.55146400000,1645.44100121000,45225.47876820000,2794.42631400000,3576,10574.52455380000,Willowbrook,0.00010782209,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,030301,36085030301,+40.6188883,-074.1562102,New York,Richmond County,1749,1057,758,0.58236914601,0.41763085399,67431.00000000000,365600.00000000000,19665.91070000000,13572.00000000000,24036.00000000000,2220.12525419000,9566.73266640000,2496.56982734000,28147.94572730000,2374.19947596000,2035,7676.21143037000,Bulls Head,0.00007602357,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,030301,36085030301,+40.6188883,-074.1562102,New York,Richmond County,1749,1057,758,0.58236914601,0.41763085399,67431.00000000000,365600.00000000000,19665.91070000000,13572.00000000000,24036.00000000000,2220.12525419000,9566.73266640000,2496.56982734000,28147.94572730000,2374.19947596000,2035,7676.21143037000,Bulls Head,0.00007602357,10303,0,Staten Island,27048.00000000,81629773.51743691,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,030301,36085030301,+40.6188883,-074.1562102,New York,Richmond County,1749,1057,758,0.58236914601,0.41763085399,67431.00000000000,365600.00000000000,19665.91070000000,13572.00000000000,24036.00000000000,2220.12525419000,9566.73266640000,2496.56982734000,28147.94572730000,2374.19947596000,2035,7676.21143037000,Bulls Head,0.00007602357,10302,0,Staten Island,18123.00000000,29555323.02337470,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,027702,36085027702,+40.5800895,-074.1636447,New York,Richmond County,2847,1954,910,0.68226256983,0.31773743017,55370.00000000000,277100.00000000000,17980.70950000000,14100.00000000000,19788.00000000000,4252.28295820000,7855.58552800000,2653.30762190000,21160.07999940000,1961.27775384000,1449,6412.34721876000,New Springville,0.00015434549,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,027900,36085027900,+40.5752205,-074.1552188,New York,Richmond County,696,619,58,0.91432791728,0.085672082718,84398.00000000000,642500.00000000000,20369.54800000000,11592.00000000000,21192.00000000000,870.79058457200,11973.91561120000,1877.33713086000,39278.02353370000,2678.97896856000,3623,10097.53388650000,La Tourette Park,0.00057654107,10308,0,Staten Island,27612.00000000,62751041.81514950,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,027900,36085027900,+40.5752205,-074.1552188,New York,Richmond County,696,619,58,0.91432791728,0.085672082718,84398.00000000000,642500.00000000000,20369.54800000000,11592.00000000000,21192.00000000000,870.79058457200,11973.91561120000,1877.33713086000,39278.02353370000,2678.97896856000,3623,10097.53388650000,La Tourette Park,0.00057654107,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,027900,36085027900,+40.5752205,-074.1552188,New York,Richmond County,696,619,58,0.91432791728,0.085672082718,84398.00000000000,642500.00000000000,20369.54800000000,11592.00000000000,21192.00000000000,870.79058457200,11973.91561120000,1877.33713086000,39278.02353370000,2678.97896856000,3623,10097.53388650000,La Tourette Park,0.00057654107,10312,0,Staten Island,58506.00000000,169087432.90711400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,027900,36085027900,+40.5752205,-074.1552188,New York,Richmond County,696,619,58,0.91432791728,0.085672082718,84398.00000000000,642500.00000000000,20369.54800000000,11592.00000000000,21192.00000000000,870.79058457200,11973.91561120000,1877.33713086000,39278.02353370000,2678.97896856000,3623,10097.53388650000,La Tourette Park,0.00057654107,10306,0,Staten Island,55602.00000000,174102872.04866001,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,017005,36085017005,+40.5397084,-074.1801431,New York,Richmond County,1624,1297,206,0.86294078510,0.1370592149,97371.00000000000,543200.00000000000,24116.53490000000,10344.00000000000,26304.00000000000,2068.56842555000,13814.45220240000,2723.81168851000,44673.18250860000,2756.75194680000,3500,12010.07844220000,Annadale,0.00015923697,10312,0,Staten Island,58506.00000000,169087432.90711400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,017005,36085017005,+40.5397084,-074.1801431,New York,Richmond County,1624,1297,206,0.86294078510,0.1370592149,97371.00000000000,543200.00000000000,24116.53490000000,10344.00000000000,26304.00000000000,2068.56842555000,13814.45220240000,2723.81168851000,44673.18250860000,2756.75194680000,3500,12010.07844220000,Annadale,0.00015923697,10309,0,Staten Island,33114.00000000,215835793.51709399,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,029102,36085029102,+40.6114884,-074.1905940,New York,Richmond County,980,704,113,0.86168910649,0.13831089351,85156.00000000000,414300.00000000000,22511.26560000000,16152.00000000000,23532.00000000000,1331.52294651000,12081.45640640000,2306.03558153000,38130.77904080000,2570.66330604000,2519,9861.83564675000,Bloomfield,0.00099341446,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,029102,36085029102,+40.6114884,-074.1905940,New York,Richmond County,980,704,113,0.86168910649,0.13831089351,85156.00000000000,414300.00000000000,22511.26560000000,16152.00000000000,23532.00000000000,1331.52294651000,12081.45640640000,2306.03558153000,38130.77904080000,2570.66330604000,2519,9861.83564675000,Bloomfield,0.00099341446,10303,0,Staten Island,27048.00000000,81629773.51743691,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,031901,36085031901,+40.6303035,-074.1633211,New York,Richmond County,1061,246,909,0.21298701299,0.78701298701,30492.00000000000,344400.00000000000,8897.29870000000,6252.00000000000,18672.00000000000,1342.95571600000,4326.03420480000,3480.43592724000,13031.16621830000,1847.74557312000,1769,2389.75530378000,Mariners Harbor,0.00004130410,10303,0,Staten Island,27048.00000000,81629773.51743691,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,031902,36085031902,+40.6397947,-074.1657452,New York,Richmond County,1581,862,696,0.55327342747,0.44672657253,44412.00000000000,361200.00000000000,15007.17840000000,4464.00000000000,23520.00000000000,2006.64079422000,6300.92585280000,1484.12140684000,17483.67293270000,2139.51270852000,1938,3480.71010598000,Mariners Harbor,0.00006943106,10303,0,Staten Island,27048.00000000,81629773.51743691,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,032300,36085032300,+40.6369269,-074.1761443,New York,Richmond County,448,324,212,0.60447761194,0.39552238806,27600.00000000000,203500.00000000000,14146.83580000000,10092.00000000000,16800.00000000000,609.13561973500,3915.73344000000,1198.60488642000,5015.70811028000,2358.62261088000,1277,2163.10003884000,Port Ivory,0.00040409559,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,032300,36085032300,+40.6369269,-074.1761443,New York,Richmond County,448,324,212,0.60447761194,0.39552238806,27600.00000000000,203500.00000000000,14146.83580000000,10092.00000000000,16800.00000000000,609.13561973500,3915.73344000000,1198.60488642000,5015.70811028000,2358.62261088000,1277,2163.10003884000,Port Ivory,0.00040409559,10303,0,Staten Island,27048.00000000,81629773.51743691,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,013203,36085013203,+40.5497308,-074.1425358,New York,Richmond County,2039,1592,328,0.82916666667,0.17083333333,86207.00000000000,498900.00000000000,20602.90000000000,11628.00000000000,22452.00000000000,2475.30395377000,12230.56640080000,2206.01745333000,40785.12804490000,2484.99743064000,3211,10103.40812360000,Great Kills,0.00010980751,10308,0,Staten Island,27612.00000000,62751041.81514950,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,013203,36085013203,+40.5497308,-074.1425358,New York,Richmond County,2039,1592,328,0.82916666667,0.17083333333,86207.00000000000,498900.00000000000,20602.90000000000,11628.00000000000,22452.00000000000,2475.30395377000,12230.56640080000,2206.01745333000,40785.12804490000,2484.99743064000,3211,10103.40812360000,Great Kills,0.00010980751,10306,0,Staten Island,55602.00000000,174102872.04866001,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,017007,36085017007,+40.5578718,-074.1890858,New York,Richmond County,1660,1360,173,0.88714938030,0.1128506197,73542.00000000000,353200.00000000000,24128.90800000000,10992.00000000000,25800.00000000000,2627.35447901000,10433.72712480000,3299.33889390000,27302.98936410000,2605.44896424000,2012,9070.92654686000,Arden Heights,0.00015491929,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,017007,36085017007,+40.5578718,-074.1890858,New York,Richmond County,1660,1360,173,0.88714938030,0.1128506197,73542.00000000000,353200.00000000000,24128.90800000000,10992.00000000000,25800.00000000000,2627.35447901000,10433.72712480000,3299.33889390000,27302.98936410000,2605.44896424000,2012,9070.92654686000,Arden Heights,0.00015491929,10312,0,Staten Island,58506.00000000,169087432.90711400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,017007,36085017007,+40.5578718,-074.1890858,New York,Richmond County,1660,1360,173,0.88714938030,0.1128506197,73542.00000000000,353200.00000000000,24128.90800000000,10992.00000000000,25800.00000000000,2627.35447901000,10433.72712480000,3299.33889390000,27302.98936410000,2605.44896424000,2012,9070.92654686000,Arden Heights,0.00015491929,10309,0,Staten Island,33114.00000000,215835793.51709399,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,029104,36085029104,+40.6137133,-074.1634983,New York,Richmond County,2290,2077,357,0.85332785538,0.14667214462,72024.00000000000,450400.00000000000,22249.53330000000,11856.00000000000,24036.00000000000,2541.34755919000,10218.36178560000,1491.82395137000,28554.32252480000,2660.75121600000,2863,8341.03117363000,Bulls Head,0.00016380655,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,029103,36085029103,+40.6035498,-074.1711361,New York,Richmond County,2653,2239,537,0.80655619596,0.19344380403,76555.00000000000,518600.00000000000,18969.03890000000,11952.00000000000,20652.00000000000,2943.66793335000,10861.19469200000,1602.96755252000,35206.64280620000,2652.36161280000,2888,8865.76198902000,Bulls Head,0.00021627957,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,014604,36085014604,+40.5500383,-074.1597547,New York,Richmond County,2473,1950,528,0.78692493947,0.21307506053,82546.00000000000,487800.00000000000,15905.34620000000,11316.00000000000,17148.00000000000,3861.28949755000,11711.16422240000,3049.90519056000,42474.73458340000,2618.94677244000,2981,9835.80822178000,Great Kills,0.00012002933,10308,0,Staten Island,27612.00000000,62751041.81514950,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,014604,36085014604,+40.5500383,-074.1597547,New York,Richmond County,2473,1950,528,0.78692493947,0.21307506053,82546.00000000000,487800.00000000000,15905.34620000000,11316.00000000000,17148.00000000000,3861.28949755000,11711.16422240000,3049.90519056000,42474.73458340000,2618.94677244000,2981,9835.80822178000,Great Kills,0.00012002933,10312,0,Staten Island,58506.00000000,169087432.90711400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,017009,36085017009,+40.5432028,-074.1898283,New York,Richmond County,1556,1114,324,0.77468706537,0.22531293463,84706.00000000000,635800.00000000000,21745.83590000000,12180.00000000000,24528.00000000000,1812.64744171000,12017.61292640000,2778.91533591000,37958.05336750000,2536.56459684000,3945,10447.93320930000,Annadale,0.00011424611,10312,0,Staten Island,58506.00000000,169087432.90711400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,022800,36085022800,+40.5752243,-074.1867415,New York,Richmond County,32,64,0,1.00000000000,0,250001.00000000000,586700.00000000000,48012.00000000000,0.00000000000,48012.00000000000,42.31852950330,35468.74187440000,1118.33948750000,132257.62342500000,3490.36777920000,10000,30772.26692140000,Fresh Kills,0.00106058320,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,022800,36085022800,+40.5752243,-074.1867415,New York,Richmond County,32,64,0,1.00000000000,0,250001.00000000000,586700.00000000000,48012.00000000000,0.00000000000,48012.00000000000,42.31852950330,35468.74187440000,1118.33948750000,132257.62342500000,3490.36777920000,10000,30772.26692140000,Fresh Kills,0.00106058320,10312,0,Staten Island,58506.00000000,169087432.90711400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,022800,36085022800,+40.5752243,-074.1867415,New York,Richmond County,32,64,0,1.00000000000,0,250001.00000000000,586700.00000000000,48012.00000000000,0.00000000000,48012.00000000000,42.31852950330,35468.74187440000,1118.33948750000,132257.62342500000,3490.36777920000,10000,30772.26692140000,Fresh Kills,0.00106058320,10309,0,Staten Island,33114.00000000,215835793.51709399,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,024401,36085024401,+40.5086733,-074.2386183,New York,Richmond County,2005,1594,263,0.85837372105,0.14162627894,105655.00000000000,714300.00000000000,29178.28110000000,10452.00000000000,32268.00000000000,2344.49945271000,14989.73973200000,3026.21594040000,43946.70099270000,3166.00252080000,4356,14374.27565450000,Tottenville,0.00022532689,10309,0,Staten Island,33114.00000000,215835793.51709399,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,024401,36085024401,+40.5086733,-074.2386183,New York,Richmond County,2005,1594,263,0.85837372105,0.14162627894,105655.00000000000,714300.00000000000,29178.28110000000,10452.00000000000,32268.00000000000,2344.49945271000,14989.73973200000,3026.21594040000,43946.70099270000,3166.00252080000,4356,14374.27565450000,Tottenville,0.00022532689,10307,0,Staten Island,14096.00000000,46028382.62976020,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,024402,36085024402,+40.4997874,-074.2384712,New York,Richmond County,1530,1323,119,0.91747572816,0.082524271845,79615.00000000000,506400.00000000000,26536.89320000000,16452.00000000000,27444.00000000000,1892.13357889000,11295.33035600000,2953.40554180000,28080.49800230000,2836.17926640000,2790,10866.09917530000,Tottenville,0.00018691549,10309,0,Staten Island,33114.00000000,215835793.51709399,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,024402,36085024402,+40.4997874,-074.2384712,New York,Richmond County,1530,1323,119,0.91747572816,0.082524271845,79615.00000000000,506400.00000000000,26536.89320000000,16452.00000000000,27444.00000000000,1892.13357889000,11295.33035600000,2953.40554180000,28080.49800230000,2836.17926640000,2790,10866.09917530000,Tottenville,0.00018691549,10307,0,Staten Island,14096.00000000,46028382.62976020,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,027705,36085027705,+40.5882480,-074.1569820,New York,Richmond County,1810,1427,357,0.79988789238,0.20011210762,80192.00000000000,503600.00000000000,22035.32960000000,11544.00000000000,24660.00000000000,1801.13534054000,11377.19188480000,1538.90702663000,34848.28426620000,2644.23473724000,3072,9286.95951177000,New Springville,0.00005654129,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,027706,36085027706,+40.5909369,-074.1619016,New York,Richmond County,1092,828,263,0.75893675527,0.24106324473,68750.00000000000,419400.00000000000,21111.64070000000,11376.00000000000,24204.00000000000,1284.27535808000,9753.86500000000,1891.11448406000,27371.84110630000,2550.78085692000,3151,7961.87233682000,New Springville,0.00004666154,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,006700,36085006700,+40.6355428,-074.1012037,New York,Richmond County,1113,748,308,0.70833333333,0.29166666667,110750.00000000000,547700.00000000000,20601.50000000000,10716.00000000000,24672.00000000000,1121.02787776000,15712.58980000000,1555.92594612000,57254.30232620000,2113.21134768000,2819,15068.39652610000,West New Brighton,0.00010139619,10310,0,Staten Island,25003.00000000,53463275.00249210,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,006700,36085006700,+40.6355428,-074.1012037,New York,Richmond County,1113,748,308,0.70833333333,0.29166666667,110750.00000000000,547700.00000000000,20601.50000000000,10716.00000000000,24672.00000000000,1121.02787776000,15712.58980000000,1555.92594612000,57254.30232620000,2113.21134768000,2819,15068.39652610000,West New Brighton,0.00010139619,10301,0,Staten Island,40438.00000000,105182712.64956801,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,018100,36085018100,+40.5923570,-074.1215027,New York,Richmond County,1019,788,239,0.76728334956,0.23271665044,94806.00000000000,762700.00000000000,22214.64070000000,7980.00000000000,26532.00000000000,1447.32827266000,13450.54436640000,2322.57516003000,44850.60537580000,2638.92488016000,4560,11651.28467770000,Todt Hill,0.00055722729,10304,0,Staten Island,41502.00000000,98226679.79732800,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,018100,36085018100,+40.5923570,-074.1215027,New York,Richmond County,1019,788,239,0.76728334956,0.23271665044,94806.00000000000,762700.00000000000,22214.64070000000,7980.00000000000,26532.00000000000,1447.32827266000,13450.54436640000,2322.57516003000,44850.60537580000,2638.92488016000,4560,11651.28467770000,Todt Hill,0.00055722729,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,018100,36085018100,+40.5923570,-074.1215027,New York,Richmond County,1019,788,239,0.76728334956,0.23271665044,94806.00000000000,762700.00000000000,22214.64070000000,7980.00000000000,26532.00000000000,1447.32827266000,13450.54436640000,2322.57516003000,44850.60537580000,2638.92488016000,4560,11651.28467770000,Todt Hill,0.00055722729,10301,0,Staten Island,40438.00000000,105182712.64956801,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,018100,36085018100,+40.5923570,-074.1215027,New York,Richmond County,1019,788,239,0.76728334956,0.23271665044,94806.00000000000,762700.00000000000,22214.64070000000,7980.00000000000,26532.00000000000,1447.32827266000,13450.54436640000,2322.57516003000,44850.60537580000,2638.92488016000,4560,11651.28467770000,Todt Hill,0.00055722729,10306,0,Staten Island,55602.00000000,174102872.04866001,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,019800,36085019800,+40.5135721,-074.2021256,New York,Richmond County,2136,1776,267,0.86930983847,0.13069016153,108921.00000000000,685400.00000000000,25631.98240000000,16692.00000000000,26976.00000000000,2718.89058104000,15453.10152240000,2806.31207213000,51379.27414140000,2958.40962000000,4357,13498.23231620000,Princes Bay,0.00059804457,10312,0,Staten Island,58506.00000000,169087432.90711400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,019800,36085019800,+40.5135721,-074.2021256,New York,Richmond County,2136,1776,267,0.86930983847,0.13069016153,108921.00000000000,685400.00000000000,25631.98240000000,16692.00000000000,26976.00000000000,2718.89058104000,15453.10152240000,2806.31207213000,51379.27414140000,2958.40962000000,4357,13498.23231620000,Princes Bay,0.00059804457,10309,0,Staten Island,33114.00000000,215835793.51709399,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,012805,36085012805,+40.5525534,-074.1147336,New York,Richmond County,1091,956,122,0.88682745826,0.11317254174,66029.00000000000,438100.00000000000,20889.88500000000,11376.00000000000,22104.00000000000,1231.58451739000,9367.82475760000,1719.99455188000,25114.62937890000,2754.07211484000,2695,7902.58874867000,Oakwood-Beach,0.00010508959,10306,0,Staten Island,55602.00000000,174102872.04866001,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,012806,36085012806,+40.5576710,-074.1076715,New York,Richmond County,2455,1131,1320,0.46144430845,0.53855569155,56104.00000000000,463500.00000000000,16122.43330000000,11460.00000000000,21564.00000000000,3113.59960804000,7959.72133760000,3675.53787126000,23231.97490620000,2075.14148628000,2652,6714.72896993000,New Dorp-Beach,0.00013871187,10306,0,Staten Island,55602.00000000,174102872.04866001,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,014607,36085014607,+40.5565923,-074.1636338,New York,Richmond County,1619,1506,239,0.86303724928,0.13696275072,82318.00000000000,471500.00000000000,24087.30090000000,11556.00000000000,26076.00000000000,2108.06476826000,11678.81685920000,2189.91203526000,33954.27984800000,2739.11903844000,3195,9858.48335441000,Great Kills,0.00007267076,10308,0,Staten Island,27612.00000000,62751041.81514950,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
36,085,014607,36085014607,+40.5565923,-074.1636338,New York,Richmond County,1619,1506,239,0.86303724928,0.13696275072,82318.00000000000,471500.00000000000,24087.30090000000,11556.00000000000,26076.00000000000,2108.06476826000,11678.81685920000,2189.91203526000,33954.27984800000,2739.11903844000,3195,9858.48335441000,Great Kills,0.00007267076,10314,0,Staten Island,85430.00000000,473985727.13005400,NY,Richmond,36,085,http://www.usps.com/,0.000000000000000,0.00000000000
